CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice,Country
10357,2023-02-14,250726,2,27.0252898722468,USA
10459,2023-08-02,248784,2,15.277688513603684,UK
10407,2023-02-28,243333,8,65.88709359118715,USA
10155,2023-05-12,240828,3,54.70239141423052,Germany
10372,2023-04-14,269526,7,90.41880240227655,France
10007,2023-07-14,254362,8,74.02776201222112,Germany
10121,2023-06-06,253997,3,53.42553275404896,USA
10347,2023-04-08,250341,2,43.34099972268903,France
10163,2023-08-14,219073,8,43.41559645922793,USA
10089,2023-07-24,214549,3,26.498907184367283,France
10135,2023-03-20,283795,7,6.6459673167912205,USA
10185,2023-05-04,256920,1,59.61650587967509,India
10315,2023-08-06,285326,6,25.179399589705444,UK
10177,2023-01-04,275515,9,24.79105718416394,UK
10027,2023-03-31,220316,3,16.911216724265646,France
10219,2023-04-14,226183,7,23.01157156678581,India
10356,2023-04-29,293860,6,8.019969207738079,Germany
10040,2023-05-13,224624,8,69.05198772611054,India
10227,2023-11-08,262515,3,43.13272604970595,France
10191,2023-04-06,285781,3,58.344836883448785,India
10410,2023-11-27,246705,4,65.51097371197596,Germany
10446,2023-05-23,289326,3,97.38603341623512,France
10144,2023-10-15,226756,9,11.485257256272593,UK
10200,2023-01-28,260390,4,44.702180058986606,India
10416,2023-10-05,268369,6,28.360303685015698,UK
10211,2023-08-21,270821,8,50.28763352639734,UK
10460,2023-01-17,209589,8,92.44486855831937,USA
10219,2023-02-28,214116,5,73.77850519857438,Germany
10239,2023-03-31,273181,5,67.88521071558986,India
10412,2023-07-18,244786,6,46.91835826096185,UK
10396,2023-12-28,294686,7,68.7556873455714,UK
10045,2023-01-26,276425,7,8.075660841068768,Germany
10034,2023-01-25,230286,4,60.69267384283997,UK
10252,2023-10-28,215994,6,57.60877344692858,UK
10389,2023-12-05,290198,7,37.93084103650332,UK
10081,2023-09-24,226639,5,24.1438419152903,UK
10370,2023-06-30,217205,5,81.7177773449336,USA
10255,2023-12-26,256677,2,10.116900873234165,USA
10196,2023-03-09,232930,7,11.618922120240839,France
10302,2023-12-17,273313,6,46.849565678493924,India
10408,2023-11-17,293851,1,28.99268200381748,Germany
10449,2023-02-18,292509,4,75.81797928316693,France
10009,2023-06-24,218316,3,65.24805730751314,USA
10311,2023-02-21,227304,3,78.39080563203,USA
10285,2023-04-12,296058,7,35.8445008520911,USA
10241,2023-08-04,287876,4,75.3492992636974,France
10250,2023-07-07,285366,8,86.9188074225079,USA
10364,2023-02-26,213403,9,37.80107696976431,France
10004,2023-02-16,280052,3,37.29010301037417,USA
10118,2023-06-08,284627,5,90.49538337111049,UK
10288,2023-06-23,273495,4,9.730074052832368,UK
10373,2023-08-30,231932,6,38.26799354443021,India
10064,2023-10-09,296090,4,16.27388674682139,USA
10145,2023-08-29,236701,8,7.753156073747743,India
10223,2023-01-05,203385,3,15.722594676448102,France
10238,2023-03-25,299226,5,45.96835016212631,India
10176,2023-11-04,257241,1,70.26082657664011,USA
10266,2023-12-27,210367,6,32.48183032198648,France
10340,2023-09-05,265030,5,85.71915420310685,France
10281,2023-02-23,246505,8,46.57348473014325,UK
10062,2023-06-10,233332,9,96.98166484136564,France
10216,2023-08-14,285178,8,95.6447885971515,France
10341,2023-01-15,276325,8,78.46124115334743,India
10314,2023-08-12,235268,3,93.57852213392873,France
10282,2023-03-02,286486,4,72.1741272353056,Germany
10176,2023-05-02,225563,4,90.08040304916223,UK
10460,2023-10-04,236404,5,27.46500314979912,UK
10416,2023-02-15,255182,9,37.81491901679587,France
10097,2023-10-21,232991,9,76.52835627046184,India
10104,2023-03-03,247663,1,45.333317629622925,UK
10098,2023-03-27,265886,8,84.5461062133292,UK
10384,2023-07-29,283848,1,88.37569280083864,Germany
10404,2023-03-19,224127,2,33.47430104848786,France
10495,2023-07-21,257692,7,83.22782677800949,UK
10310,2023-10-29,294389,8,19.655105751189254,UK
10005,2023-08-11,237500,1,36.748687596000664,UK
10475,2023-08-10,233785,3,54.20667035653195,UK
10464,2023-01-03,284146,7,26.512157399869757,India
10196,2023-01-06,289126,9,60.030443809643934,USA
10350,2023-04-03,294979,8,59.97603247817643,Germany
10132,2023-01-08,247997,8,24.655775010836045,India
10357,2023-08-23,207170,9,80.58592776411838,Germany
10258,2023-04-18,213303,3,65.0062264940922,UK
10436,2023-06-10,271743,8,35.18724814837066,Germany
10022,2023-07-28,277852,1,27.057554429677733,France
10484,2023-08-28,235187,8,88.48126318927689,France
10052,2023-11-27,265034,7,84.395513296342,USA
10164,2023-11-29,271776,8,26.827264111275,USA
10201,2023-02-19,201893,1,8.382496519068333,Germany
10457,2023-01-11,213753,6,81.43059659559677,India
10082,2023-12-17,238090,7,63.4733127501791,India
10144,2023-06-05,264922,5,14.58379266507867,UK
10084,2023-03-11,276768,5,60.79902959079504,India
10077,2023-06-18,259412,7,47.957355109360954,USA
10456,2023-09-29,256030,3,78.5822811100007,India
10365,2023-03-09,217509,6,24.86306000507935,UK
10000,2023-12-21,268653,7,48.049890708977514,France
10050,2023-09-09,236929,1,19.843190853932093,India
10172,2023-02-17,248291,2,95.96508664203043,India
10204,2023-07-03,204042,4,78.9801249078906,USA
10259,2023-11-16,262574,8,74.98863051763267,Germany
10445,2023-07-06,237201,6,70.56963317697618,France
10448,2023-03-31,292282,1,45.21696203430626,Germany
10368,2023-11-28,214016,5,92.71182949179875,UK
10487,2023-05-19,225022,7,11.927116133065512,UK
10287,2023-12-23,227938,6,81.30961180950042,Germany
10033,2023-03-30,243678,9,25.447109550044605,USA
10347,2023-10-01,261720,8,35.78265578521556,USA
10094,2023-01-19,256805,4,54.34582425189429,USA
10071,2023-11-07,274323,5,79.35222605028005,France
10038,2023-12-24,201986,7,84.66081622710497,UK
10153,2023-06-03,276478,8,60.454563765211866,UK
10249,2023-09-17,282994,5,43.2883714487951,UK
10161,2023-04-18,212161,9,94.91773003330495,France
10437,2023-10-12,220689,4,28.41952310473999,UK
10117,2023-02-28,294699,4,81.29398470866036,Germany
10258,2023-05-05,260924,8,63.14471403757456,India
10378,2023-12-20,299273,1,40.80502660409531,France
10305,2023-09-30,274308,8,5.129958514535996,India
10267,2023-04-17,263745,5,47.42693362811955,Germany
10448,2023-10-26,201211,1,31.28839976651843,USA
10053,2023-09-02,200229,4,14.912928265928258,USA
10235,2023-12-02,248542,2,12.14006370711806,USA
10388,2023-09-04,214345,4,38.01804109460219,France
10477,2023-01-08,231819,8,63.40195193036161,USA
10221,2023-05-21,247779,5,84.5643349596535,France
10250,2023-12-28,282421,1,22.438508269996056,France
10312,2023-01-08,292244,7,45.341177274359715,India
10400,2023-12-18,265584,1,42.23583331350446,USA
10111,2023-04-04,219950,9,53.77243087480898,UK
10254,2023-11-17,215173,3,81.91079072690752,USA
10302,2023-02-08,258032,3,57.59629570992731,USA
10406,2023-03-22,299273,6,85.43221678271794,USA
10206,2023-07-06,228036,6,54.26241682655289,UK
10228,2023-03-25,271356,6,62.36549969222079,UK
10340,2023-03-29,214292,1,46.551408036834026,France
10397,2023-08-30,203052,5,83.1940801280852,UK
10065,2023-12-08,244377,6,92.763584604642,France
10074,2023-04-03,289317,8,65.71875012169883,India
10434,2023-03-27,267838,1,82.97433267142587,France
10102,2023-02-13,267819,5,10.605316729914527,USA
10421,2023-05-17,215620,3,91.08061638743247,Germany
10191,2023-03-15,230461,2,22.947881349716834,Germany
10251,2023-02-05,220750,8,29.369440595951755,USA
10225,2023-04-11,298426,7,10.066356479640893,France
10293,2023-06-05,288719,7,96.71301111253561,USA
10305,2023-09-12,209472,5,85.94103070139576,UK
10097,2023-06-20,269263,9,91.75253738865297,France
10337,2023-08-04,257602,5,85.48553593720142,USA
10285,2023-06-19,225523,2,50.55540250852244,UK
10334,2023-09-09,230766,3,92.78778373862252,UK
10346,2023-12-26,266060,4,97.09991794058288,France
10434,2023-11-18,209079,5,52.743862794992765,India
10446,2023-02-24,208399,3,21.684354226239627,India
10481,2023-04-01,260726,7,67.56913835149396,UK
10307,2023-10-05,292906,5,97.66663753608921,India
10248,2023-04-11,216532,5,87.85395168659312,UK
10165,2023-06-04,282357,6,86.87244173386121,India
10480,2023-12-15,243162,7,93.71271159669179,UK
10471,2023-12-30,203749,8,89.92546475249198,UK
10334,2023-05-21,211353,9,78.74675808173782,UK
10029,2023-06-22,228477,4,73.23591905537359,UK
10246,2023-01-10,224570,5,30.15288150575166,Germany
10105,2023-08-16,286373,5,64.02730203570268,India
10050,2023-09-22,211437,8,54.541419062059504,UK
10080,2023-09-05,238104,9,86.88468870019416,USA
10132,2023-09-04,263370,7,51.712694481556845,France
10284,2023-06-04,204551,5,17.135562536555465,USA
10387,2023-02-03,268359,3,5.472386105623172,USA
10137,2023-05-09,254880,1,69.3979464445232,Germany
10183,2023-06-09,212916,9,57.24129677708034,India
10400,2023-03-30,280703,5,36.44147591405259,Germany
10329,2023-04-03,241445,9,21.05235425359958,India
10272,2023-11-23,247636,4,49.3379556283707,UK
10339,2023-08-29,273927,5,14.527214885496036,Germany
10471,2023-11-19,278194,4,36.930306476008596,France
10068,2023-04-27,229685,2,41.025131092385266,India
10033,2023-04-04,251134,1,49.2337760096064,Germany
10261,2023-06-12,288916,8,49.32897137719045,France
10052,2023-04-09,294455,4,29.41553613005634,USA
10449,2023-04-23,267847,5,85.77004325218883,UK
10204,2023-12-25,239993,6,38.77663309439083,UK
10125,2023-04-01,244333,8,26.810794344789052,USA
10234,2023-12-12,258865,8,21.701938924006072,Germany
10042,2023-07-25,279096,7,35.644947477816885,USA
10239,2023-01-17,249756,4,11.417523882865765,France
10458,2023-10-01,261192,6,8.126214683192307,India
10370,2023-06-22,260686,4,62.48850869627243,Germany
10110,2023-04-26,248733,7,63.81897792467305,India
10248,2023-12-15,225993,1,55.31087925063752,USA
10150,2023-06-30,230492,5,77.4170935470138,UK
10182,2023-04-01,220981,4,8.719301706322408,India
10335,2023-03-23,224143,7,93.91744527989943,India
10094,2023-11-20,277603,9,14.031186709420748,UK
10458,2023-04-24,289452,5,69.03218446739139,India
10373,2023-09-14,260277,4,17.672675949376885,India
10399,2023-02-27,249990,9,88.59101616424027,UK
10007,2023-06-03,262888,5,53.51776225977797,UK
10387,2023-12-31,269351,9,12.817886396707724,USA
10359,2023-04-26,297372,8,63.588790706506984,USA
10387,2023-12-09,249999,4,5.8654446688091575,India
10183,2023-09-23,270309,7,78.72210695182324,Germany
10280,2023-11-11,212446,5,66.80557373138171,USA
10194,2023-07-22,230733,4,25.199351189533193,USA
10351,2023-02-10,276000,5,40.6013370367289,Germany
10194,2023-04-15,248632,5,5.7416359764445755,Germany
10154,2023-07-12,221576,9,70.89996242226448,UK
10092,2023-10-05,203320,9,35.65347306342333,USA
10159,2023-12-20,210750,6,59.30094695318832,France
10433,2023-08-25,253463,4,95.88912465187397,France
10060,2023-08-09,226572,2,33.449337730020574,India
10121,2023-03-09,217948,3,99.07259898829524,USA
10050,2023-07-16,238826,2,65.1091966707188,France
10402,2023-09-13,289051,5,27.998423297122972,USA
10276,2023-05-19,227867,6,46.49389888701948,USA
10004,2023-11-08,260231,5,75.34304662644102,France
10465,2023-05-29,266262,2,47.41540122989272,USA
10091,2023-04-09,291356,5,11.508218897447478,Germany
10169,2023-03-17,272233,9,21.017347831341525,India
10316,2023-10-09,244678,4,80.17328584947482,UK
10021,2023-04-19,212963,2,66.59544219321583,France
10404,2023-07-07,264360,3,59.133420346552704,UK
10325,2023-07-18,249434,3,20.924087221763124,India
10000,2023-10-30,266617,9,84.58695730828224,Germany
10132,2023-11-23,220269,4,96.27031041069377,Germany
10232,2023-06-03,276312,1,8.884274261613607,Germany
10011,2023-02-09,297352,1,12.413027712116254,Germany
10345,2023-05-13,279732,7,89.04882781488365,France
10045,2023-05-12,281494,7,82.47746413305218,France
10033,2023-10-06,288905,2,63.7037732735729,USA
10432,2023-12-28,277225,9,94.7716948536831,USA
10077,2023-03-25,282867,9,66.4109049092403,India
10217,2023-08-30,237528,5,25.518601194302814,USA
10300,2023-04-26,278972,3,74.22102075310552,India
10410,2023-04-19,265602,3,66.34248275083554,India
10072,2023-08-09,296261,3,98.64574669095279,India
10281,2023-02-10,290748,6,25.320094955605217,Germany
10248,2023-05-27,233332,4,61.7990689544469,UK
10046,2023-04-22,290937,8,79.11591461138664,UK
10120,2023-04-13,278929,5,37.20339348712623,France
10213,2023-02-15,269206,1,41.069560394332576,India
10238,2023-11-20,291137,9,89.35067464119047,Germany
10055,2023-09-28,202251,1,43.398513562843725,USA
10349,2023-07-14,245717,6,64.34962093008338,USA
10106,2023-10-07,299108,1,89.47762306504843,France
10318,2023-10-10,227027,3,24.93352539360333,France
10047,2023-02-09,297382,5,98.27834315349754,India
10060,2023-07-08,286551,7,71.68558572718095,India
10336,2023-06-13,209583,8,52.13156094343726,USA
10025,2023-01-24,250387,9,45.93745361334478,USA
10291,2023-01-24,223104,6,95.66463847739293,USA
10256,2023-01-04,212224,9,24.543858615318303,USA
10007,2023-11-19,260624,8,34.60990940036633,UK
10112,2023-10-17,256058,9,34.24031177705285,India
10354,2023-06-30,296372,4,32.45560179977403,India
10252,2023-09-05,229299,9,49.51111429549047,USA
10179,2023-04-26,278572,7,98.97202716044416,Germany
10206,2023-10-06,285469,5,89.43474283804065,USA
10302,2023-12-31,277928,5,36.15520899054118,France
10126,2023-03-10,273474,1,45.17266099436308,Germany
10055,2023-12-17,204141,2,68.60067090666348,France
10213,2023-09-11,223350,3,6.62940966617834,Germany
10013,2023-06-30,275082,8,82.91459757513654,France
10473,2023-11-14,270871,6,88.58081544463235,USA
10027,2023-06-18,205077,5,86.43403176083073,USA
10470,2023-11-09,246015,1,40.63016675412594,Germany
10077,2023-09-06,271147,9,48.88995319959977,France
10215,2023-07-07,259180,3,6.176890580856804,UK
10385,2023-02-23,240857,3,42.94255806413733,Germany
10364,2023-11-22,259840,2,48.74054812482714,Germany
10153,2023-12-23,259902,4,91.16255784150547,India
10013,2023-11-09,205577,2,89.9288290069385,Germany
10186,2023-05-18,220002,9,96.7792210883514,UK
10311,2023-06-17,250711,7,89.08497358359944,USA
10370,2023-04-13,239451,8,5.779067395626333,France
10006,2023-03-26,299811,3,65.93878097156087,India
10002,2023-11-13,249103,6,11.482579894788875,France
10110,2023-07-31,228647,6,30.896457206098614,USA
10406,2023-01-03,234831,1,59.93922479970513,Germany
10237,2023-06-28,296498,6,71.55831274871619,UK
10362,2023-12-08,295119,3,67.19004246212404,India
10238,2023-10-30,266830,3,9.660544903821105,UK
10492,2023-11-28,280632,3,14.842367609107443,UK
10273,2023-02-07,236833,8,17.215747228470974,UK
10293,2023-08-27,292864,5,13.684365793120655,UK
10226,2023-06-18,224398,4,21.932270210585614,USA
10370,2023-12-09,261554,9,70.40634017459814,UK
10014,2023-11-10,250755,9,83.92953886011952,UK
10191,2023-11-02,217706,1,43.83731955697398,USA
10472,2023-01-30,222340,2,70.81424311069264,France
10118,2023-07-09,264994,8,24.001544820253518,USA
10484,2023-12-23,263884,5,97.46161440517376,Germany
10027,2023-01-25,284361,7,38.24976467147374,USA
10201,2023-04-22,217482,1,85.35735608945933,France
10038,2023-07-25,254225,5,94.80980539979177,Germany
10440,2023-07-04,258849,3,87.14782647315371,Germany
10272,2023-02-16,274854,2,11.37142689632745,India
10230,2023-08-16,241256,2,66.77917994418934,UK
10085,2023-02-08,281110,9,16.408617124297365,Germany
10473,2023-01-16,214650,4,5.537985049950688,Germany
10125,2023-01-22,246118,4,9.919427174591407,France
10299,2023-08-01,228930,7,92.03417366247044,Germany
10024,2023-11-06,285707,2,91.3040338547374,France
10144,2023-05-29,211801,3,26.45331683758321,UK
10012,2023-08-29,251360,3,56.970815405869494,India
10211,2023-09-29,287908,6,95.72768491526298,India
10024,2023-02-28,216559,3,52.18708232119244,UK
10067,2023-10-14,232334,5,42.38989291384701,UK
10393,2023-07-21,213288,4,50.90862593423933,USA
10066,2023-02-01,222398,3,80.0704973474347,Germany
10232,2023-06-11,276230,8,50.34137509065735,Germany
10108,2023-09-12,212191,3,79.4113797218251,Germany
10145,2023-09-11,218051,6,46.01125733588863,France
10110,2023-01-09,261715,7,28.94053876508137,USA
10227,2023-05-19,210737,7,36.01490933276896,Germany
10110,2023-01-10,265140,2,12.393229140530764,France
10469,2023-08-02,225251,3,52.25120871888126,France
10033,2023-09-30,250975,4,19.070537864457187,India
10110,2023-11-20,205147,7,82.09696560179962,France
10263,2023-02-17,250508,2,44.956104544904946,UK
10423,2023-04-21,252224,3,77.67522077921369,France
10368,2023-06-02,219643,7,95.67374061617018,UK
10235,2023-05-03,238967,7,85.70040522275742,UK
10082,2023-12-23,298850,3,95.38904957585287,India
10041,2023-04-12,240733,1,58.95397005271938,India
10424,2023-08-29,284003,3,20.70582122815148,France
10100,2023-11-17,234808,5,93.86261564745156,India
10005,2023-07-10,267288,7,87.50791710669323,India
10179,2023-08-05,258959,4,87.1192341513582,Germany
10281,2023-02-20,201849,1,70.86107060382825,France
10319,2023-10-19,268178,6,64.36704490767755,France
10225,2023-03-22,267136,2,6.398769726826492,France
10442,2023-03-29,260740,3,76.06513656337104,India
10439,2023-07-13,286322,4,13.695836160866545,India
10314,2023-04-14,244565,6,29.676338929744702,UK
10364,2023-09-28,220183,6,57.391578058377,USA
10453,2023-04-06,201132,7,47.914595563223955,USA
10228,2023-07-17,238259,5,6.498567028287367,USA
10376,2023-01-01,296612,7,83.27858055291267,Germany
10288,2023-06-16,263668,2,88.48609101816301,India
10436,2023-05-06,238563,1,69.77792963219285,UK
10149,2023-11-09,292227,8,56.40144657239813,UK
10276,2023-03-22,210931,1,96.27009469544979,USA
10197,2023-09-08,273169,2,16.395839736078234,Germany
10069,2023-06-18,250639,6,75.10145509817396,Germany
10111,2023-03-14,258901,1,17.194258225043797,USA
10003,2023-05-21,201044,3,41.27525589772449,USA
10349,2023-03-11,246691,7,60.62102837124298,India
10330,2023-09-19,224363,8,75.02333059791347,Germany
10445,2023-12-06,246694,4,5.353029525838479,UK
10317,2023-11-04,201582,3,29.756799205318735,USA
10349,2023-09-02,279910,1,56.12903718393293,India
10094,2023-01-03,266844,9,55.622999520343164,UK
10151,2023-12-03,221301,6,65.57451131989508,Germany
10310,2023-03-04,274329,6,33.86609018248113,USA
10136,2023-02-18,201620,9,56.35027885344889,USA
10246,2023-03-17,262224,1,23.029743856284757,India
10386,2023-06-24,256655,6,22.75286036832827,India
10242,2023-04-19,295419,5,59.773576525147654,Germany
10030,2023-07-02,237534,6,70.1198955793074,USA
10039,2023-07-11,239390,8,16.437996834722355,India
10228,2023-03-06,271629,5,16.665040680901217,USA
10035,2023-12-03,255856,2,58.70375568874279,Germany
10407,2023-09-28,249252,2,30.65909646694633,USA
10222,2023-04-10,255809,5,42.27791471290587,UK
10005,2023-02-01,222259,3,43.0711025265199,USA
10321,2023-12-18,220655,3,21.962521632067055,France
10467,2023-05-08,233005,8,5.124890175909512,France
10219,2023-12-05,231629,7,86.04942194705569,Germany
10074,2023-02-12,223610,1,72.92518704528038,Germany
10003,2023-03-19,257184,5,70.60116302097873,Germany
10334,2023-11-10,221602,9,56.91798812076537,UK
10133,2023-10-16,285945,4,71.59211718492143,UK
10117,2023-09-27,211110,1,93.89039586702445,USA
10368,2023-06-11,206073,8,68.23900494178267,India
10093,2023-07-08,280818,5,30.183683183107746,France
10485,2023-09-04,210195,2,59.20320491538531,France
10434,2023-08-04,201537,1,47.02081831978997,France
10061,2023-11-11,217138,3,57.8598174556542,USA
10440,2023-12-05,244328,9,54.17299535421838,USA
10193,2023-06-17,246202,1,86.58365209670417,Germany
10334,2023-12-05,240164,4,66.92100982120138,India
10202,2023-07-12,289743,8,22.932055403739874,Germany
10391,2023-10-10,254659,8,10.986593993160229,USA
10025,2023-12-02,286155,8,45.31455992472796,UK
10434,2023-01-13,249692,8,6.483009114484278,Germany
10172,2023-08-28,224845,4,35.23825165416689,USA
10299,2023-11-16,289846,8,39.962039596726434,USA
10132,2023-05-27,230562,9,40.68094303094277,UK
10325,2023-07-23,228036,7,98.0382523107698,UK
10409,2023-03-21,260752,2,33.87058331238448,UK
10117,2023-02-12,274233,9,30.196612060969017,India
10323,2023-03-30,283049,8,17.291188451416417,USA
10274,2023-05-28,268681,5,53.54583938984822,UK
10211,2023-04-05,227818,3,19.599059090293963,India
10224,2023-05-31,230544,7,63.54799770942453,France
10019,2023-01-02,262532,2,19.740178999143204,France
10112,2023-01-22,278636,3,59.78396518712411,France
10139,2023-11-09,257705,9,83.4955777215895,USA
10046,2023-11-24,220104,4,9.0398401843138,India
10000,2023-01-07,269603,4,44.87596261722956,India
10089,2023-07-25,259025,3,48.79965188578937,France
10141,2023-04-24,296264,5,80.15185363042067,Germany
10319,2023-09-29,232317,3,49.4519850348267,France
10037,2023-03-24,231416,9,58.91589971335042,USA
10292,2023-06-28,242012,3,80.16440409086675,France
10381,2023-07-29,268045,2,58.177056828282616,France
10138,2023-11-24,221400,5,39.038444284360324,India
10355,2023-05-04,248270,6,13.155016373955316,France
10332,2023-04-23,272069,1,74.34198480369487,UK
10490,2023-01-12,249833,6,87.75812426540473,UK
10258,2023-05-06,263644,3,97.15613101691558,Germany
10160,2023-02-22,280206,4,93.02698867329899,USA
10389,2023-11-27,269468,6,80.75470133915863,USA
10177,2023-10-10,259473,8,66.12983356334418,India
10009,2023-05-20,245809,9,79.23871385391065,USA
10260,2023-04-07,238328,6,46.047952720946455,Germany
10406,2023-01-05,236784,7,61.50374040512932,UK
10137,2023-02-26,223723,5,38.12648186822259,India
10171,2023-11-30,260646,9,36.03737542313636,UK
10385,2023-03-10,266255,4,76.8857184612232,Germany
10012,2023-04-28,200074,6,48.123614318838364,India
10167,2023-02-28,226498,5,25.155319978447775,France
10129,2023-02-02,265522,1,24.18412538447726,USA
10083,2023-11-14,296881,5,86.6213743491437,Germany
10320,2023-02-19,220541,5,69.38724696445377,India
10318,2023-01-19,245929,9,56.87437696902101,UK
10100,2023-08-02,226028,1,43.08917991965414,India
10328,2023-07-16,229545,5,45.92765212477695,France
10272,2023-02-16,279569,7,10.456343448519661,Germany
10264,2023-06-16,231673,6,48.21646376244506,India
10458,2023-10-16,230974,6,80.56821650909778,Germany
10398,2023-05-21,258899,7,41.85871560905562,Germany
10407,2023-03-25,223097,6,41.440218991609505,UK
10037,2023-07-01,293144,5,6.493075386832341,USA
10418,2023-03-20,264824,5,48.494349943016516,France
10093,2023-08-03,223525,9,7.407077030056852,India
10094,2023-01-14,257804,8,59.183195660832304,USA
10304,2023-08-03,215043,4,53.14442125031984,UK
10068,2023-05-08,241846,4,84.80080739777989,USA
10317,2023-11-06,277261,5,60.26915803794351,Germany
10443,2023-09-05,250227,3,35.72559875561045,Germany
10235,2023-01-29,253028,8,54.04194589460684,France
10433,2023-10-07,237383,7,71.47210379624228,India
10333,2023-12-04,229483,5,13.926560563986365,India
10372,2023-11-15,207265,3,64.0020384046912,UK
10375,2023-07-21,222763,5,92.07949678790801,France
10458,2023-12-27,275652,3,33.41737808496822,India
10136,2023-02-26,215733,5,64.52938401325918,Germany
10417,2023-08-06,291038,1,83.02629778327314,France
10075,2023-03-03,237420,6,53.62160775666929,USA
10482,2023-06-06,209247,4,73.20805573193655,France
10034,2023-07-21,223840,4,34.54598215647971,France
10000,2023-01-17,265149,8,34.07555302788875,India
10295,2023-11-18,221058,2,68.42048207086327,UK
10319,2023-01-06,234929,4,72.01384302748096,UK
10405,2023-02-27,284171,2,94.01592145365366,India
10059,2023-11-21,291164,1,26.35966459820758,India
10319,2023-11-14,231362,3,49.480671628357065,India
10348,2023-06-18,286489,8,28.79877995056968,UK
10327,2023-03-23,284664,6,12.608755283623314,India
10266,2023-08-07,247356,7,43.306900155011334,USA
10360,2023-06-26,277597,2,40.53767099237931,USA
10228,2023-07-23,206041,6,30.691241398307852,Germany
10269,2023-03-12,278209,8,33.21451465824457,USA
10315,2023-09-23,261954,8,39.23912160337142,France
10285,2023-04-08,261869,4,98.93957511410888,Germany
10290,2023-12-11,221059,6,79.38098776689161,USA
10212,2023-10-18,299864,5,11.78311410325616,France
10164,2023-07-27,244722,9,87.87925176623668,USA
10004,2023-01-02,217548,8,65.16381600787378,France
10338,2023-05-04,215078,2,89.60640721158137,India
10378,2023-10-07,205419,7,37.46242027737168,France
10077,2023-03-15,235490,7,49.129292157113284,India
10409,2023-06-15,276086,1,90.1415704442703,France
10061,2023-01-22,258760,1,30.89444791179974,France
10131,2023-06-03,230337,4,91.97258324331446,USA
10088,2023-10-22,201468,5,83.70747265370558,France
10236,2023-08-07,224309,4,98.15300438638288,USA
10041,2023-06-06,266344,7,35.804470766554495,France
10088,2023-08-18,290283,3,27.39655210045442,UK
10401,2023-01-20,272255,7,36.432355219344174,Germany
10295,2023-02-10,281899,8,95.69173061892985,USA
10327,2023-05-28,228718,6,36.64196312502945,USA
10294,2023-04-18,294337,6,58.69512289593762,India
10103,2023-03-25,237841,8,43.34953184571885,UK
10013,2023-11-18,273548,8,42.64091372576918,India
10287,2023-11-05,283565,7,23.370967938510244,UK
10178,2023-10-17,246660,6,56.02255637577105,UK
10124,2023-11-19,250281,6,85.69340422188465,France
10421,2023-05-14,200767,6,9.701076287617727,India
10352,2023-07-26,203895,8,89.47652639802506,Germany
10022,2023-10-10,258026,1,68.21993168804346,UK
10062,2023-09-23,242968,5,63.590117654615774,UK
10142,2023-03-14,240097,3,64.46052212777926,USA
10480,2023-12-18,215332,8,33.14563441567459,France
10152,2023-02-17,214621,6,44.43872786748733,Germany
10144,2023-11-22,276870,2,80.9325505609004,UK
10224,2023-08-21,218174,7,34.106198508947514,USA
10494,2023-04-10,299189,7,49.65191990940619,India
10449,2023-02-28,240502,5,6.865065781827067,UK
10461,2023-09-15,236674,8,74.68804352887314,USA
10308,2023-03-06,237260,5,44.681706784467536,India
10103,2023-03-24,242498,1,54.909083004992354,France
10103,2023-06-03,267609,9,15.89548519202207,India
10434,2023-09-23,249464,4,99.2128517348065,UK
10038,2023-11-05,271805,2,33.73444356356037,Germany
10434,2023-03-20,264919,4,65.32401785166277,India
10197,2023-11-11,254469,9,60.217452761174215,Germany
10133,2023-05-30,217194,2,79.58375937287408,Germany
10066,2023-02-17,226811,4,32.914510784086254,India
10390,2023-09-05,272377,2,76.81309777473754,France
10178,2023-10-05,243723,5,41.337664415144765,India
10455,2023-12-22,275235,3,44.06029175540316,USA
10041,2023-04-08,276298,2,68.90769001624317,Germany
10447,2023-01-25,259238,9,79.50714831534454,UK
10499,2023-10-11,202147,5,68.35233043145311,Germany
10014,2023-10-28,298919,5,90.48855445425944,UK
10110,2023-03-09,299251,1,32.0901078034564,USA
10156,2023-01-07,238445,6,90.5585895496852,USA
10288,2023-11-01,253803,7,17.432034964620975,USA
10499,2023-05-17,261108,1,67.65538030784816,India
10477,2023-06-13,202013,9,57.024911881116864,Germany
10230,2023-03-24,285617,8,51.990414339481,UK
10410,2023-05-18,282410,8,34.53664274190694,USA
10419,2023-03-14,253502,7,52.854610804282245,USA
10156,2023-08-25,237755,5,20.36846885654681,UK
10037,2023-02-15,208733,3,40.085489700109186,Germany
10440,2023-04-16,209479,9,14.374687160968355,Germany
10096,2023-10-15,275361,7,59.32542697970036,UK
10484,2023-09-19,221304,8,14.09794918896456,France
10410,2023-06-25,235694,6,20.23274117099074,Germany
10438,2023-06-15,281171,5,13.119346141310725,UK
10288,2023-05-25,286296,8,41.2245107954474,UK
10253,2023-11-26,209490,3,84.9860531697431,USA
10195,2023-10-10,221252,7,91.15515720521364,UK
10085,2023-02-23,206862,2,11.829498187001272,India
10321,2023-06-27,269959,3,65.28226338185456,USA
10009,2023-09-01,210450,2,70.01661533624697,USA
10004,2023-12-07,256022,5,55.708144531042294,Germany
10122,2023-05-07,261991,7,68.36356183960686,France
